Sample Date,Observers,Transect Number ,Plot Number,Genus,specific epithet,Common (0/1)
8/5/2016,"Elsie, Zihao",15,25,Rosa,multiflora,
8/8/2016,"Elsie, Zihao",15,26,Eurybia,divaricata,1
8/8/2016,"Elsie, Zihao",15,26,Muhlenbergia,spp.,1
8/8/2016,"Elsie, Zihao",15,26,Juncus,tenuis,1
8/8/2016,"Elsie, Zihao",15,26,Maianthemum,canadense,1
8/8/2016,"Elsie, Zihao",15,26,Danthonia,compressa,1
8/8/2016,"Elsie, Zihao",15,26,Rubus,pensilvanicus,1
8/8/2016,"Elsie, Zihao",15,27,Dichanthelium,spp.,0
8/8/2016,"Elsie, Zihao",15,27,Frangula,alnus,
8/8/2016,"Elsie, Zihao",15,27,Ilex,opaca,
8/8/2016,"Elsie, Zihao",15,27,Photinia,villosa,
8/8/2016,"Elsie, Zihao",15,27,Rubus,pensilvanicus,
8/8/2016,"Elsie, Zihao",15,27,Toxicodendron,radicans,
8/8/2016,Elsie,15,28,Monotropa,uniflora,0
8/8/2016,Elsie,15,28,Quercus,rubra,
8/8/2016,"Elsie, Zihao",17,1,Sceptridium,dissectum,0
8/8/2016,"Elsie, Zihao",17,1,Oxalis,stricta,1
8/8/2016,"Elsie, Zihao",17,1,Verbesina,alternifolia,1
8/8/2016,"Elsie, Zihao",17,1,Trifolium,repens,1
8/8/2016,"Elsie, Zihao",17,1,Kalopanax,septemlobus,0
8/8/2016,"Elsie, Zihao",17,1,Hamamelis,virginiana,0
8/8/2016,"Elsie, Zihao",17,1,Amelanchier,spp.,0
8/8/2016,"Elsie, Zihao",17,1,Ampelopsis,brevipedunculata,1
8/8/2016,"Elsie, Zihao",17,1,Nyssa,sylvatica,1
8/8/2016,"Elsie, Zihao",17,1,Ilex,opaca,0
8/8/2016,"Elsie, Zihao",17,1,Malus,spp.,0
8/8/2016,"Elsie, Zihao",17,1,Prunus,spp.,0
8/8/2016,"Elsie, Zihao",17,1,Quercus,rubra,1
8/8/2016,"Elsie, Zihao",17,1,Koelreuteria,paniculata,0
8/8/2016,"Elsie, Zihao",17,1,Tsuga,canadensis,0
8/8/2016,"Elsie, Zihao",17,1,Toxicodendron,radicans,0
8/8/2016,"Elsie, Zihao",17,1,Quercus,alba,0
8/8/2016,"Elsie, Zihao",17,2,Maianthemum,racemosum,0
8/8/2016,"Elsie, Zihao",17,2,Cinna,arundinacea,1
8/8/2016,"Elsie, Zihao",17,2,Carex,radiata,0
8/8/2016,"Elsie, Zihao",17,2,Ampelopsis,brevipedunculata,1
8/8/2016,"Elsie, Zihao",17,2,Quercus,alba,1
8/8/2016,"Elsie, Zihao",17,2,Celastrus,orbiculatus,0
8/8/2016,"Elsie, Zihao",17,2,Aralia,elata,1
8/8/2016,"Elsie, Zihao",17,2,Kalopanax,septemlobus,1
8/8/2016,"Elsie, Zihao",17,2,Ulmus,parvifolia,0
8/8/2016,"Elsie, Zihao",17,2,Carya,tomentosa,0
8/8/2016,"Elsie, Zihao",17,3,Cinna,arundinacea,1
8/8/2016,"Elsie, Zihao",17,3,Maianthemum,canadense,
8/8/2016,"Elsie, Zihao",17,3,Maianthemum,racemosum,
8/8/2016,"Elsie, Zihao",17,3,Chionanthus,virginicus,0
8/8/2016,"Elsie, Zihao",17,3,Ilex,opaca,0
8/8/2016,"Elsie, Zihao",17,3,Pinus,strobus,0
8/8/2016,"Elsie, Zihao",17,3,Quercus,rubra,
8/8/2016,"Elsie, Zihao",17,3,Carpinus,caroliniana,
8/8/2016,"Elsie, Zihao",17,3,Danthonia,compressa,
8/8/2016,"Elsie, Zihao",17,4,Danthonia,spicata,0
8/8/2016,"Elsie, Zihao",17,4,Phytolacca,americana,1
8/8/2016,"Elsie, Zihao",17,4,Maianthemum,racemosum,1
8/8/2016,"Elsie, Zihao",17,4,Circaea,lutetiana,0
8/8/2016,"Elsie, Zihao",17,4,Solanum,nigrum,0
8/8/2016,"Elsie, Zihao",17,4,Euonymus,hamiltonianus,0
8/8/2016,"Elsie, Zihao",17,4,Ampelopsis,brevipedunculata,1
8/10/2016,"Maria, Zihao",17,5,Solanum,dulcamara,1
8/10/2016,"Maria, Zihao",17,5,Carex,albicans,0
8/10/2016,"Maria, Zihao",17,5,Agrostis,perennans,0
8/10/2016,"Maria, Zihao",17,5,Lonicera,japonica,1
8/10/2016,"Maria, Zihao",17,5,Euonymus,fortunei,1
8/10/2016,"Maria, Zihao",17,5,Liquidambar,styraciflua,1
8/10/2016,"Maria, Zihao",17,5,Ulmus,americana,0
8/10/2016,"Maria, Zihao",17,6,Solanum,dulcamara,0
8/10/2016,"Maria, Zihao",17,6,Viburnum,dilatatum,1
8/10/2016,"Maria, Zihao",17,6,Fraxinus,americana,0
8/10/2016,"Maria, Zihao",17,6,Prunus,spp.,1
8/10/2016,"Maria, Zihao",17,6,Rubus,phoenicolasius,1
8/10/2016,"Maria, Zihao",17,6,Ampelopsis,brevipedunculata,1
8/10/2016,"Erica, Maria",17,7,Phytolacca,americana,1
8/10/2016,"Erica, Maria",17,7,Hedera,helix,1
8/10/2016,"Erica, Maria",17,7,Fraxinus,americana,1
8/10/2016,"Erica, Maria",17,7,Viburnum,dilatatum,1
8/10/2016,"Erica, Maria",17,7,Chionanthus,virginicus,1
8/10/2016,"Erica, Maria",17,7,Carya,cordiformis,0
8/10/2016,"Erica, Maria",17,7,Toxicodendron,radicans,1
8/10/2016,"Erica, Maria",17,7,Prunus,spp.,1
8/10/2016,"Erica, Maria",17,7,Ligustrum,spp.,0
8/10/2016,"Erica, Maria",17,7,Malus,spp.,0
8/10/2016,"Erica, Maria",17,8,Polygonatum,pubescens,1
8/10/2016,"Erica, Maria",17,8,Maianthemum,racemosum,1
8/10/2016,"Erica, Maria",17,8,Viburnum,acerifolium,1
8/10/2016,"Erica, Maria",17,8,Quercus,rubra,0
8/10/2016,"Erica, Maria",17,8,Ampelopsis,brevipedunculata,0
8/10/2016,"Erica, Maria",17,8,Sassafras,albidum,1
8/10/2016,Maria,17,9,Phytolacca,americana,1
8/10/2016,Maria,17,9,Betula,lenta,0
8/10/2016,Maria,17,9,Prunus,serotina,1
8/10/2016,Maria,17,9,Nyssa,sylvatica,0
8/10/2016,Maria,17,10,Maianthemum,racemosum,1
8/10/2016,Maria,17,10,Commelina,communis,1
8/10/2016,Maria,17,10,Persicaria,longiseta,0
8/10/2016,Maria,17,10,Acer,rubrum,0
8/10/2016,Maria,17,10,Viburnum,dilatatum,0
8/10/2016,Maria,17,10,Rubus,phoenicolasius,0
8/10/2016,"Elsie, Laura",17,11,Maianthemum,racemosum,0
8/10/2016,"Elsie, Laura",17,11,Eurybia,divaricata,0
8/10/2016,"Elsie, Laura",17,11,Liquidambar,styraciflua,1
8/10/2016,"Elsie, Laura",17,11,Rubus,pensilvanicus,0
8/10/2016,"Elsie, Laura",17,11,Reynoutria,japonica,1
8/10/2016,"Elsie, Laura",17,11,Viburnum,dentatum,1
8/10/2016,"Elsie, Laura",17,12,Circaea,lutetiana,1
8/10/2016,"Elsie, Laura",17,12,Phytolacca,americana,1
8/10/2016,"Elsie, Laura",17,12,Monotropa,uniflora,0
8/10/2016,"Elsie, Laura",17,12,Impatiens,capensis,1
8/10/2016,"Elsie, Laura",17,12,Ageratina,altissima,0
8/10/2016,Erica,17,13,Alliaria,petiolata,1
8/10/2016,Erica,17,13,Solidago,caesia,1
8/10/2016,Erica,17,13,Menispermum,canadense,1
8/10/2016,Erica,17,13,Liquidambar,styraciflua,1
8/10/2016,Erica,17,13,Quercus,rubra,0
8/10/2016,Erica,17,13,Acer,saccharum,0
8/10/2016,Erica,17,14,Carex,pensylvanica,1
8/10/2016,Erica,17,14,Solidago,canadensis,1
8/10/2016,Erica,17,14,Pilea,pumila,0
8/10/2016,Erica,17,14,Solanum,dulcamara,1
8/10/2016,Erica,17,14,Liriodendron,tulipifera,1
8/10/2016,Erica,17,14,Ampelopsis,brevipedunculata,1
8/10/2016,Erica,17,14,Toxicodendron,radicans,1
8/10/2016,Erica,17,14,Quercus,rubra,1
8/10/2016,Erica,17,14,Fagus,grandifolia,0
8/11/2016,"Len, Erica",17,15,Arisaema,triphyllum,0
8/11/2016,"Len, Erica",17,15,Solanum,nigrum,1
8/11/2016,"Len, Erica",17,15,Commelina,communis,1
8/11/2016,"Len, Erica",17,15,Carex,spp.,1
8/11/2016,"Len, Erica",17,15,Erechtites,hieraciifolius,0
8/11/2016,"Len, Erica",17,15,Eupatorium,spp.,0
8/11/2016,"Len, Erica",17,15,Aralia,elata,1
8/11/2016,"Len, Erica",17,15,Paulownia,tomentosa,1
8/11/2016,"Len, Erica",17,16,Circaea,lutetiana,1
8/11/2016,"Len, Erica",17,16,Phytolacca,americana,1
8/11/2016,"Len, Erica",17,16,Arisaema,triphyllum,0
8/11/2016,"Len, Erica",17,16,Viburnum,dentatum,1
8/11/2016,"Len, Erica",17,16,Aralia,elata,1
8/11/2016,"Len, Erica",17,16,Quercus,rubra,1
8/11/2016,"Len, Erica",17,16,Hedera,helix,0
8/11/2016,"Len, Erica",17,16,Ampelopsis,brevipedunculata,1
8/11/2016,"Len, Erica",17,16,Lonicera,japonica,0
8/11/2016,"Len, Erica",17,16,Nyssa,sylvatica,0
8/11/2016,"Len, Erica",17,16,Rubus,allegheniensis,1
8/11/2016,"Maria, Erica",17,17,Phytolacca,americana,1
8/11/2016,"Maria, Erica",17,17,Maianthemum,racemosum,1
8/11/2016,"Maria, Erica",17,17,Eurybia,divaricata,1
8/11/2016,"Maria, Erica",17,17,Maianthemum,canadense,1
8/11/2016,"Maria, Erica",17,17,Phellodendron,amurense,1
8/11/2016,"Maria, Erica",17,17,Toxicodendron,radicans,1
8/11/2016,"Maria, Erica",17,17,Carya,cordiformis,0
8/11/2016,"Maria, Erica",17,17,Quercus,rubra,0
8/11/2016,"Maria, Erica",17,17,Ilex,opaca,0
8/11/2016,"Maria, Erica",17,17,Circaea,lutetiana,1
8/11/2016,"Maria, Erica",17,17,Aralia,elata,1
8/11/2016,"Maria, Erica",17,17,Viburnum,dilatatum,0
8/11/2016,"Maria, Erica",17,18,Maianthemum,racemosum,1
8/11/2016,"Maria, Erica",17,18,Phellodendron,amurense,1
8/11/2016,"Maria, Erica",17,18,Nyssa,sylvatica,1
8/11/2016,"Maria, Erica",17,18,Liriodendron,tulipifera,1
8/11/2016,"Maria, Erica",17,18,Fraxinus,americana,1
8/11/2016,"Maria, Erica",17,18,Prunus,spp.,0
8/11/2016,"Maria, Erica",17,18,Parthenocissus,quinquefolia,1
8/11/2016,"Maria, Erica",17,18,Rubus,allegheniensis,0
8/11/2016,"Erica, Zihao",17,19,Maianthemum,racemosum,0
8/11/2016,"Erica, Zihao",17,19,Carex,spp.,0
8/11/2016,"Erica, Zihao",17,19,Phytolacca,americana,0
8/11/2016,"Erica, Zihao",17,19,Eurybia,divaricata,1
8/11/2016,"Erica, Zihao",17,19,Aralia,elata,1
8/11/2016,"Erica, Zihao",17,19,Ginkgo,biloba,0
8/11/2016,"Erica, Zihao",17,19,Ampelopsis,brevipedunculata,0
8/11/2016,"Erica, Zihao",17,19,Acer,rubrum,0
8/11/2016,"Erica, Zihao",17,19,Viburnum,dentatum,1
8/11/2016,"Erica, Zihao",17,20,Morus,alba,0
8/11/2016,"Erica, Zihao",17,20,Phellodendron,amurense,1
8/11/2016,"Erica, Zihao",17,20,Viburnum,dilatatum,0
8/11/2016,"Erica, Maria",17,21,Poaceae,spp.,1
8/11/2016,"Erica, Maria",17,21,Liquidambar,styraciflua,1
8/11/2016,"Erica, Maria",17,22,Circaea,lutetiana,0
8/11/2016,"Erica, Maria",17,22,Toxicodendron,radicans,0
8/12/2016,"Erica, Maria",17,23,Carex,spp.,0
8/12/2016,"Erica, Maria",17,23,Poaceae,spp.,0
8/12/2016,"Erica, Maria",17,23,Ilex,opaca,0
8/12/2016,"Erica, Maria",17,23,Toxicodendron,radicans,1
8/12/2016,"Erica, Maria",17,23,Lindera,benzoin,0
8/12/2016,"Erica, Maria",17,24,Carex,pensylvanica,1
8/12/2016,"Erica, Maria",17,24,Phytolacca,americana,1
8/12/2016,"Erica, Maria",17,24,Dichanthelium,spp.,0
8/12/2016,"Erica, Maria",17,24,Rosa,multiflora,0
8/15/2016,"Laura, Zihao",17,25,Eurybia,divaricata,0
8/15/2016,"Laura, Zihao",17,25,Aralia,elata,1
8/15/2016,"Laura, Zihao",17,25,Betula,lenta,0
8/15/2016,"Laura, Zihao",17,25,Quercus,velutina,0
8/15/2016,"Laura, Zihao",17,26,Lonicera,maackii,0
8/15/2016,"Laura, Zihao",17,26,Viburnum,dilatatum,0
8/15/2016,"Laura, Zihao",17,26,Malus,spp.,0
8/15/2016,"Laura, Zihao",17,26,Liquidambar,styraciflua,0
8/15/2016,"Laura, Zihao",17,26,Fraxinus,americana,0
8/15/2016,"Laura, Zihao",17,26,Hedera,helix,1
8/15/2016,"Laura, Zihao",17,27,Solidago,caesia,1
8/15/2016,"Laura, Zihao",17,27,Toxicodendron,radicans,1
8/15/2016,"Laura, Zihao",17,27,Danthonia,compressa,1
8/15/2016,"Laura, Zihao",17,27,Parthenocissus,quinquefolia,0
8/15/2016,"Laura, Zihao",17,27,Arctium,minus,0
8/15/2016,"Laura, Zihao",17,27,Acer,negundo,0
8/15/2016,"Laura, Zihao",17,27,Aralia,elata,1
8/15/2016,"Laura, Zihao",17,27,Quercus,rubra,1
8/15/2016,"Laura, Zihao",17,28,Rosa,multiflora,0
8/15/2016,"Laura, Zihao",17,28,Ageratina,altissima,1
8/15/2016,"Laura, Zihao",17,28,Solidago,caesia,1
8/15/2016,"Laura, Zihao",17,28,Liquidambar,styraciflua,1
8/15/2016,"Laura, Zihao",17,28,Betula,lenta,0
8/15/2016,"Laura, Zihao",17,28,Rubus,phoenicolasius,0
8/15/2016,"Laura, Zihao",17,28,Hedera,helix,0
8/15/2016,"Laura, Zihao",17,28,Viburnum,dilatatum,0
8/15/2016,"Erica, Maria",17,29,Danthonia,compressa,1
8/15/2016,"Erica, Maria",17,29,Solidago,caesia,0
8/15/2016,"Erica, Maria",17,29,Reynoutria,x bohemica,1
8/15/2016,"Erica, Maria",17,29,Prunus,serotina,0
8/15/2016,"Erica, Maria",17,29,Hedera,helix,0
8/23/2016,"Erica, Zihao",19,1,Carex,spp.,0
8/23/2016,"Erica, Zihao",19,1,Ageratina,altissima,1
8/23/2016,"Erica, Zihao",19,1,Eurybia,divaricata,1
8/23/2016,"Erica, Zihao",19,1,Maianthemum,racemosum,1
8/23/2016,"Erica, Zihao",19,1,Polygonatum,pubescens,1
8/23/2016,"Erica, Zihao",19,1,Aralia,elata,1
8/23/2016,"Erica, Zihao",19,1,Euonymus,spp.,0
8/23/2016,"Erica, Zihao",19,2,Lactuca,canadensis,0
8/23/2016,"Erica, Zihao",19,2,Epilobium,coloratum,0
8/23/2016,"Erica, Zihao",19,2,Bidens,spp.,0
8/24/2016,"Laura, Maria",19,3,Polygonatum,pubescens,0
8/24/2016,"Laura, Maria",19,3,Erechtites,hieraciifolius,0
8/24/2016,"Laura, Maria",19,3,Solanum,nigrum,0
8/24/2016,"Laura, Maria",19,3,Phellodendron,amurense,1
8/24/2016,"Laura, Maria",19,3,Euonymus,fortunei,1
8/24/2016,"Laura, Maria",19,3,Hedera,helix,1
8/24/2016,"Laura, Maria",19,3,Lindera,benzoin,0
8/24/2016,"Laura, Maria",19,3,Malus,spp.,1
8/24/2016,"Laura, Maria",19,3,Ilex,opaca,0
8/24/2016,"Laura, Maria",19,3,Acer,rubrum,0
8/24/2016,"Laura, Maria",19,3,Liriodendron,tulipifera,0
8/24/2016,"Laura, Maria",19,3,Ampelopsis,brevipedunculata,0
8/22/2016,"Erica, Zihao",19,4,Phytolacca,americana,1
8/22/2016,"Erica, Zihao",19,4,Solanum,nigrum,0
8/22/2016,"Erica, Zihao",19,4,maianthemum,canadense,0
8/22/2016,"Erica, Zihao",19,4,Fraxinus,americana,0
8/22/2016,"Erica, Zihao",19,4,Hedera,helix,0
8/22/2016,"Erica, Zihao",19,4,Viburnum,dilatatum,1
8/22/2016,"Erica, Zihao",19,4,Phellodendron,amurense,0
8/22/2016,"Erica, Zihao",19,4,Ilex,opaca,0
8/22/2016,"Erica, Zihao",19,4,Celastrus,orbiculatus,0
8/24/2016,"Erica, Zihao",19,5,Podophyllum,peltatum,0
8/24/2016,"Erica, Zihao",19,5,Phytolacca,americana,1
8/24/2016,"Erica, Zihao",19,5,Polygonum,virginianum,1
8/24/2016,"Erica, Zihao",19,5,Polygonatum,pubescens,1
8/24/2016,"Erica, Zihao",19,5,Malus,spp.,0
8/24/2016,"Erica, Zihao",19,5,Ampelopsis,brevipedunculata,0
8/24/2016,"Erica, Zihao",19,5,Prunus,spp.,0
8/24/2016,"Erica, Zihao",19,6,maianthemum,racemosum,1
8/24/2016,"Erica, Zihao",19,6,Polygonum,virginianum,1
8/24/2016,"Erica, Zihao",19,6,Aralia,elata,1
8/24/2016,"Erica, Zihao",19,6,Liriodendron,tulipifera,1
8/24/2016,"Erica, Zihao",19,6,Prunus,spp.,0
8/24/2016,"Erica, Zihao",19,6,Viburnum,dilatatum,0
8/24/2016,"Erica, Zihao",19,6,Rosa,multiflora,0
8/24/2016,"Erica, Zihao",19,6,Acer,saccharum,0
8/24/2016,"Erica, Zihao",19,7,Epifagus,virginiana,0
8/24/2016,"Erica, Zihao",19,7,Acer,rubrum,1
8/24/2016,"Erica, Zihao",19,7,Prunus,spp.,0
8/24/2016,"Erica, Zihao",19,7,Parthenocissus,quinquefolia,1
8/24/2016,"Erica, Zihao",19,7,Prunus,serotina,0
8/24/2016,"Erica, Zihao",19,7,Malus,spp.,0
8/24/2016,"Erica, Zihao",19,8,Ginkgo,biloba,0
8/24/2016,"Erica, Zihao",19,8,Lindera,benzoin,1
8/24/2016,"Erica, Zihao",19,8,Acer,rubrum,1
8/24/2016,"Erica, Zihao",19,8,Parthenocissus,quinquefolia,1
8/24/2016,"Erica, Zihao",19,8,Liriodendron,tulipifera,1
8/24/2016,"Erica, Zihao",19,8,Nyssa,sylvatica,0
8/24/2016,"Erica, Zihao",19,8,Cephalotaxus,harringtonia,0
8/24/2016,"Maria, Erica",19,9,Liriodendron,tulipifera,0
8/24/2016,"Maria, Erica",19,9,Lindera,benzoin,1
8/24/2016,"Maria, Erica",19,9,Acer,rubrum,1
8/24/2016,"Maria, Erica",19,10,maianthemum,racemosum,1
8/24/2016,"Maria, Erica",19,10,Malus,spp.,0
8/24/2016,"Maria, Erica",19,10,Prunus,spp.,1
8/24/2016,"Maria, Erica",19,10,Liquidambar,styraciflua,1
8/24/2016,"Maria, Erica",19,10,Prunus,serotina,1
8/24/2016,"Maria, Erica",19,10,Fraxinus,americana,1
8/24/2016,"Maria, Erica",19,10,Parthenocissus,quinquefolia,1
8/24/2016,"Maria, Erica",19,11,Circaea,lutetiana,1
8/24/2016,"Maria, Erica",19,11,Maianthemum,racemosum,1
8/24/2016,"Maria, Erica",19,11,Phytolacca,americana,0
8/24/2016,"Maria, Erica",19,11,Sambucus,canadensis,0
8/24/2016,"Maria, Erica",19,11,Parthenocissus,quinquefolia,1
8/24/2016,"Maria, Erica",19,12,Polygonum,virginianum,1
8/24/2016,"Maria, Erica",19,12,Maianthemum,racemosum,1
8/24/2016,"Maria, Erica",19,12,Polygonatum,biflorum,1
8/24/2016,"Maria, Erica",19,12,Phytolacca,americana,0
8/24/2016,"Maria, Erica",19,12,Rubus,allegheniensis,1
8/24/2016,"Maria, Erica",19,12,Malus,spp.,1
8/24/2016,"Maria, Erica",19,12,Lonicera,japonica,0
8/24/2016,"Maria, Erica",19,12,Phellodendron,amurense,1
8/24/2016,"Maria, Erica",19,12,Liriodendron,tulipifera,0
8/24/2016,Erica,19,13,Maianthemum,racemosum,1
8/24/2016,Erica,19,13,Phytolacca,americana,1
8/24/2016,Jessica,19,14,Agrostis,spp.,1
8/24/2016,Jessica,19,14,Maianthemum,racemosum,0
8/24/2016,Jessica,19,14,Phytolacca,americana,1
8/24/2016,Jessica,19,14,Polygonum,virginianum,0
8/24/2016,Jessica,19,14,Danthonia,spp.,0
8/24/2016,Jessica,19,14,Liriodendron,tulipifera,1
8/24/2016,Jessica,19,14,Ailanthus,altissima,0
8/24/2016,"Erica, Zihao",19,15,Danthonia,compressa,0
8/24/2016,"Erica, Zihao",19,15,Solidago,juncea,1
8/24/2016,"Erica, Zihao",19,15,Phytolacca,americana,0
8/24/2016,"Erica, Zihao",19,15,Phellodendron,amurense,0
8/24/2016,"Erica, Zihao",19,15,Acer,rubrum,1
8/24/2016,"Erica, Zihao",19,15,Carya,cordiformis,0
8/24/2016,"Erica, Zihao",19,15,Cornus,florida,0
8/24/2016,"Erica, Zihao",19,15,Aralia,elata,0
8/24/2016,"Erica, Zihao",19,16,Solidago,canadensis,0
8/24/2016,"Erica, Zihao",19,16,Alliaria,petiolata,1
8/24/2016,"Erica, Zihao",19,16,Polygonum,virginianum,1
8/24/2016,"Erica, Zihao",19,16,Phytolacca,americana,1
8/24/2016,"Erica, Zihao",19,16,Commelina,communis,1
8/24/2016,"Erica, Zihao",19,16,Solidago,nigrum,0
8/24/2016,"Erica, Zihao",19,16,Acer,rubrum,1
8/24/2016,"Erica, Zihao",19,16,Parthenocissus,quinquefolia,1
8/24/2016,"Erica, Zihao",19,16,Lonicera,maackii,0
8/24/2016,"Erica, Zihao",19,16,Tilia,americana,0
8/24/2016,"Erica, Zihao",19,16,Celastrus,orbiculatus,0
8/25/2016,"Erica, Zihao",19,17,Erechtites,hieraciifolius,0
8/25/2016,"Erica, Zihao",19,17,Circaea,lutetiana,1
8/25/2016,"Erica, Zihao",19,17,Solidago,caesia,1
8/25/2016,"Erica, Zihao",19,17,Phytolacca,americana,0
8/25/2016,"Erica, Zihao",19,17,Liquidambar,styraciflua,1
8/25/2016,"Erica, Zihao",19,17,Rubus,allegheniensis,1
8/25/2016,"Erica, Zihao",19,17,Fraxinus,americana,0
8/25/2016,"Erica, Zihao",19,17,Viburnum,dilatatum,0
8/25/2016,"Erica, Zihao",19,17,Ulmus,americana,0
8/25/2016,"Erica, Zihao",19,17,Rubus,enslenii,0
8/25/2016,"Erica, Zihao",19,17,Rubus,phoenicolasius,1
8/25/2016,"Erica, Zihao",19,17,Rosa,multiflora,0
8/25/2016,"Erica, Zihao",19,17,Liriodendron,tulipifera,1
8/24/2016,Jessica,19,18,Polygonatum,pubescens,0
8/24/2016,Jessica,19,18,Oxalis,stricta,1
8/24/2016,Jessica,19,18,Dichanthelium,spp.,1
8/24/2016,Jessica,19,18,Agrostis,spp.,1
8/24/2016,Jessica,19,18,Danthonia,spp.,1
8/24/2016,Jessica,19,18,Liquidambar,styraciflua,0
8/24/2016,Jessica,19,18,Fagus,grandifolia,0
8/24/2016,Jessica,19,18,Viburnum,acerifolium,0
8/24/2016,Jessica,19,18,Carya,cordiformis,0
8/24/2016,Jessica,19,18,Ampelopsis,brevipedunculata,0
8/25/2016,"Erica, Zihao",19,19,Eurybia,divaricata,1
8/25/2016,"Erica, Zihao",19,19,Solidago,rugosa,1
8/25/2016,"Erica, Zihao",19,19,Agrostis,perennans,1
8/25/2016,"Erica, Zihao",19,19,Liquidambar,styraciflua,1
8/25/2016,"Erica, Zihao",19,19,Carya,glabra,0
8/25/2016,"Erica, Zihao",19,19,Betula,lenta,0
8/25/2016,"Erica, Zihao",19,19,Prunus,spp.,0
8/24/2016,"Erica, Zihao",19,20,Dichanthelium,spp.,0
8/24/2016,"Erica, Zihao",19,20,Vaccinium,corymbosum,1
8/24/2016,"Erica, Zihao",19,20,Hamamelis,virginiana,0
8/24/2016,"Erica, Zihao",19,20,Carya,tomentosa,0
8/24/2016,"Erica, Zihao",19,20,Aralia,elata,0
8/24/2016,"Erica, Zihao",19,20,Prunus,spp.,0
8/24/2016,"Erica, Zihao",19,21,Asplenium,platyneuron,0
8/24/2016,"Erica, Zihao",19,21,Solidago,rugosa,1
8/24/2016,"Erica, Zihao",19,21,Reynoutria,x bohemica,1
8/24/2016,"Erica, Zihao",19,21,Agrostis,perennans,0
8/24/2016,"Erica, Zihao",19,21,Rubus,phoenicolasius,1
8/24/2016,"Erica, Zihao",19,21,Acer,negundo,0
8/24/2016,"Erica, Zihao",19,21,Euonymus,alatus,0
8/24/2016,"Erica, Zihao",19,21,Hedera,helix,0
8/24/2016,"Erica, Zihao",19,21,Fraxinus,americana,0
8/24/2016,"Erica, Zihao",19,21,Amelanchier,spp.,0
8/24/2016,"Erica, Zihao",19,21,Tsuga,canadensis,0
8/24/2016,"Erica, Zihao",19,22,Carex,swanii,1
8/24/2016,"Erica, Zihao",19,22,Solidago,caesia,0
8/24/2016,"Erica, Zihao",19,22,Agrostis,perennans,1
8/24/2016,"Erica, Zihao",19,22,Danthonia,spicata,0
8/24/2016,"Erica, Zihao",19,22,Polygonum,virginianum,1
8/24/2016,"Erica, Zihao",19,22,Artemisia,vulgaris,1
8/24/2016,"Erica, Zihao",19,22,Dichanthelium,spp.,0
8/24/2016,"Erica, Zihao",19,22,Euonymus,alatus,1
8/24/2016,"Erica, Zihao",19,22,Hedera,helix,1
8/24/2016,"Erica, Zihao",19,22,Viburnum,setigerum,0
8/24/2016,"Erica, Zihao",19,22,Prunus,serotina,0
8/24/2016,"Erica, Zihao",19,22,Rosa,multiflora,0
8/24/2016,"Erica, Zihao",19,22,Pinus,resinosa,0
8/24/2016,"Erica, Zihao",19,22,Rubus,phoenicolasius,1
8/24/2016,"Erica, Zihao",19,22,Vaccinium,angustifolium,1
8/24/2016,"Erica, Zihao",19,22,Ilex,opaca,0
8/15/2016,"Laura, Zihao",21,1,Leersia,virginica,0
8/15/2016,"Laura, Zihao",21,1,Ageratina,altissima,0
8/15/2016,"Laura, Zihao",21,1,Circaea,lutetiana,0
8/15/2016,"Laura, Zihao",21,1,Alliaria,petiolata,1
8/15/2016,"Laura, Zihao",21,1,Carpinus,caroliniana,0
8/15/2016,"Laura, Zihao",21,1,Malus,spp.,0
8/15/2016,"Laura, Zihao",21,1,Rubus,pensilvanicus,1
8/15/2016,"Laura, Zihao",21,1,Carya,cordiformis,0
8/16/2016,"Laura, Zihao",21,2,Epilobium,spp.,0
8/16/2016,"Laura, Zihao",21,2,Oxalis,stricta,1
8/16/2016,"Laura, Zihao",21,2,Ageratina,altissima,1
8/16/2016,"Laura, Zihao",21,2,Persicaria,longiseta,1
8/16/2016,"Laura, Zihao",21,2,Aralia,elata,1
8/16/2016,"Laura, Zihao",21,2,Ampelopsis,brevipedunculata,1
8/16/2016,"Laura, Zihao",21,2,Nyssa,sylvatica,0
8/16/2016,"Laura, Zihao",21,2,Liquidambar,styraciflua,1
8/16/2016,"Laura, Zihao",21,2,Hedera,helix,1
8/16/2016,"Laura, Zihao",21,2,Liriodendron,tulipifera,0
8/16/2016,"Laura, Zihao",21,2,Toxicodendron,radicans,0
8/16/2016,"Laura, Zihao, Erica",21,3,Symphyotrichum,spp.,0
8/16/2016,"Laura, Zihao, Erica",21,3,Circaea,lutetiana,1
8/16/2016,"Laura, Zihao, Erica",21,3,Carex,spp.,0
8/16/2016,"Laura, Zihao, Erica",21,3,Polygonatum,pubescens,0
8/16/2016,"Laura, Zihao, Erica",21,3,Hosta,spp.,0
8/16/2016,"Laura, Zihao, Erica",21,3,Morus,alba,0
8/16/2016,"Laura, Zihao, Erica",21,3,Cephalotaxus,harringtonia,0
8/16/2016,"Laura, Zihao, Erica",21,3,Carya,cordiformis,0
8/16/2016,"Laura, Zihao",21,4,Phytolacca,americana,1
8/16/2016,"Laura, Zihao",21,4,Morus,alba,1
8/16/2016,"Laura, Zihao",21,4,Liriodendron,tulipifera,0
8/16/2016,"Laura, Zihao",21,4,Prunus,spp.,0
